Latitude (decimal degrees):	36.897
Longitude (decimal degrees):	30.713
Elevation (m):	55
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050510:1809,0.0,0.0,0.0,0.0,18.81,0.69,0.0
20050510:1909,0.0,0.0,0.0,0.0,18.87,0.62,0.0
20050510:2009,0.0,0.0,0.0,0.0,17.84,0.83,0.0
20050510:2109,0.0,0.0,0.0,0.0,17.35,1.1,0.0
20050510:2209,0.0,0.0,0.0,0.0,16.76,1.45,0.0
20050510:2309,0.0,0.0,0.0,0.0,16.71,2.0,0.0
20050511:0009,0.0,0.0,0.0,0.0,16.88,2.0,0.0
20050511:0109,0.0,0.0,0.0,0.0,17.05,2.0,0.0
20050511:0209,0.0,0.0,0.0,0.0,17.02,2.34,0.0
20050511:0309,0.0,0.0,0.0,0.0,17.13,2.69,0.0
20050511:0409,47.0,63.0,0.0,13.8,17.5,2.69,0.0
20050511:0509,223.0,100.0,0.0,25.67,19.34,1.86,0.0
20050511:0609,402.0,127.0,0.0,37.65,20.79,0.21,0.0
20050511:0709,613.0,121.0,0.0,49.42,20.07,1.72,0.0
20050511:0809,722.0,145.0,0.0,60.33,20.86,2.28,0.0
20050511:0909,814.0,149.0,0.0,68.7,21.0,2.69,0.0
20050511:1009,895.01,124.0,0.0,70.65,22.25,3.1,0.0
20050511:1109,798.0,161.0,0.0,64.64,22.27,3.72,0.0
20050511:1209,733.0,145.0,0.0,54.56,22.61,3.66,0.0
20050511:1309,612.0,130.0,0.0,43.07,22.52,3.72,0.0
20050511:1409,386.0,147.0,0.0,31.13,22.35,3.17,0.0
20050511:1509,220.0,113.0,0.0,19.18,21.89,2.07,0.0
20050511:1609,40.0,75.0,0.0,7.48,21.69,1.03,0.0
20050511:1709,0.0,0.0,0.0,0.0,21.18,1.03,0.0
20050511:1809,0.0,0.0,0.0,0.0,20.63,1.66,0.0
20050511:1909,0.0,0.0,0.0,0.0,20.7,2.07,0.0
20050511:2009,0.0,0.0,0.0,0.0,19.78,1.86,0.0
20050511:2109,0.0,0.0,0.0,0.0,19.52,1.86,0.0
20050511:2209,0.0,0.0,0.0,0.0,19.23,2.69,0.0
20050511:2309,0.0,0.0,0.0,0.0,19.33,3.38,0.0
20050512:0009,0.0,0.0,0.0,0.0,19.4,3.59,0.0
20050512:0109,0.0,0.0,0.0,0.0,19.33,3.45,0.0
20050512:0209,0.0,0.0,0.0,0.0,19.22,3.79,0.0
20050512:0309,0.0,0.0,0.0,0.0,19.04,4.21,0.0
20050512:0409,62.0,59.0,0.0,13.95,19.17,4.62,0.0
20050512:0509,223.0,102.0,0.0,25.82,20.77,4.69,0.0
20050512:0609,419.0,119.0,0.0,37.8,22.63,4.28,0.0
20050512:0709,507.0,181.0,0.0,49.58,23.47,3.93,0.0
20050512:0809,668.0,175.0,0.0,60.52,25.33,3.66,0.0
20050512:0909,791.0,161.0,0.0,68.93,25.78,2.9,0.0
20050512:1009,847.01,150.0,0.0,70.9,26.76,1.72,0.0
